sample,kx,ky,kz,q,A_proj,force_factor
425,0.359386,-0.37566,0.854237,0.777686,45038.1,80063.6
426,-0.274869,-0.491383,0.826432,0.651715,41262.5,68153.9
427,0.495929,0.099745,0.862615,0.735697,49186.5,85372.8
428,-0.574103,0.114511,0.810736,0.413244,55526.3,78472.2
429,0.548317,0.744649,0.380586,0.774471,68505,121560
430,0.300696,0.948441,-0.100213,0.825925,52850.9,96501.8
431,0.894048,-0.164602,-0.416634,0.70542,77581.2,132308
432,0.512317,-0.555484,-0.654957,0.763811,59757.3,105401
433,-0.162717,0.107405,-0.98081,0.711929,24323.3,41639.7
434,0.372368,0.27183,0.887384,0.769533,44919.8,79487.1
435,-0.522663,-0.522289,0.673822,0.501108,60195.4,90359.8
436,-0.802339,0.420647,-0.423447,0.409917,79247.3,111732
437,0.999036,-0.000862392,0.0438983,0.68691,78449.9,132338
438,-0.0286511,-0.171115,-0.984834,0.899508,14967.9,28431.7
439,0.109727,0.574695,-0.810978,0.88104,32723.1,61553.4
440,-0.447043,-0.435236,-0.781487,0.522831,52845.1,80474.2
441,-0.0701986,-0.997121,0.0286777,0.88989,31214.2,58991.5
442,-0.263438,0.573941,0.775366,0.687291,44632.9,75308.7
443,-0.0291937,-0.96825,-0.248273,0.916685,29114.3,55803
444,0.0202091,-0.218188,0.975697,0.907284,15568.4,29693.4
445,0.768529,0.622656,0.147181,0.74287,80027.7,139478
446,-0.72148,0.63446,0.277357,0.458695,78127.3,113964
447,-0.965428,0.0359038,0.258184,0.305869,79128.4,103331
448,-0.639773,0.244022,-0.728796,0.420579,63759.5,90575.4
449,-0.21405,-0.656431,0.723382,0.729137,39810,68836.9
450,0.394937,0.816511,0.421111,0.802635,59032.1,106413
451,0.345919,-0.936566,0.0564233,0.805701,51419.5,92848.2
452,-0.203876,-0.972008,0.116772,0.75281,41831.9,73323.4
453,0.850434,-0.390116,-0.352945,0.720611,79390.6,136600
454,0.0513599,0.960962,-0.27187,0.913776,35203.5,67371.6
455,0.263437,0.592559,0.761233,0.823493,44961.9,81987.8
456,-0.778853,-0.625013,-0.0524077,0.417406,77567.3,109944
457,0.41412,0.492569,0.765428,0.781296,53764.6,95770.6
458,0.0364926,-0.999318,-0.00556617,0.920728,28407.9,54563.8
459,0.25708,0.906042,0.336152,0.837865,50220.2,92297.9
460,0.117505,0.61466,0.779991,0.879454,34387.3,64629.4
461,0.745827,0.664459,0.0472969,0.746259,78648.7,137341
462,-0.660222,0.405204,-0.63239,0.446173,69393.2,100355
463,-0.101767,0.994787,0.00651085,0.866315,37951.3,70829.1
464,0.463179,-0.0209525,-0.886017,0.733467,44232.4,76675.3
465,-0.995342,0.0521858,-0.0810583,0.297247,80426.4,104333
466,-0.576769,-0.814788,0.0588032,0.498606,66603.9,99813
467,0.609496,-0.32381,-0.723645,0.737369,62017.7,107748
468,0.55099,0.55489,0.623303,0.764897,65104.3,114902
469,0.650022,-0.297163,-0.699403,0.731757,64298.1,111349
470,0.205323,0.402649,-0.892029,0.827805,35707,65265.5
471,0.959835,-0.274205,0.0593971,0.703864,82498.8,140567
472,0.133925,0.0964673,-0.986285,0.837365,21724.6,39915.9
473,-0.215393,0.889939,0.402012,0.758313,47136.4,82880.6
474,0.804849,-0.0366173,0.592348,0.705954,68924.8,117583
475,0.511583,-0.713329,0.479003,0.771349,62310,110373
476,-0.201101,-0.560761,0.803185,0.732302,37039.5,64163.6
477,-0.333767,-0.736581,0.588258,0.633942,50092,81847.5
478,0.668038,0.700756,0.250334,0.75723,75414.7,132521
479,-0.498064,-0.0337254,0.866484,0.420492,47454.4,67408.5
480,-0.710242,0.00754928,-0.703917,0.350246,61974.7,83681.1
481,0.473591,-0.824432,0.309877,0.779849,60718.5,108070
482,0.630226,-0.39287,-0.669678,0.740041,64942.6,113003
483,0.425583,-0.725197,-0.541266,0.785828,56349.6,100631
484,-0.733665,0.676533,-0.0635428,0.45384,78494.3,114118
485,-0.526576,0.394024,0.753301,0.492166,59700.2,89082.6
486,-0.801406,-0.295027,0.520295,0.381159,74960.6,103532
487,0.658263,0.32466,-0.679181,0.736405,66943.8,116241
488,-0.562159,0.825673,0.0473458,0.527425,69377.7,105969
489,0.673827,-0.483565,0.55868,0.74144,69807.5,121566
490,-0.173745,0.597993,-0.782443,0.7758,38254.4,67932.2
491,-0.0523741,0.621304,-0.781818,0.900094,29417.8,55896.6
492,0.155998,-0.907707,-0.389528,0.86614,38661,72146.8
493,0.771581,-0.623365,0.126802,0.736063,77286.3,134174
494,0.164443,-0.90579,-0.390517,0.862701,39280.2,73167.2
495,0.487155,0.444713,-0.751605,0.765443,57798.9,102041
496,-0.814461,0.0500237,-0.578058,0.339525,70369.4,94261.5
497,0.339351,-0.748078,0.570281,0.80483,50529.1,91196.5
498,-0.474398,0.808883,0.347355,0.573127,64569.5,101576
499,0.185587,-0.813471,0.5512,0.853301,40021.1,74171.1
500,-0.909719,-0.302916,-0.283996,0.356133,81586.3,110642
501,-0.636148,0.465911,-0.615014,0.464146,69180,101290
502,0.315073,0.401602,0.85991,0.794615,44107.5,79155.9
503,-0.615343,0.0148625,0.788119,0.376756,55574.6,76512.7
504,0.654555,0.748163,0.108676,0.759589,74563.9,131202
505,0.684479,0.65387,0.322403,0.753946,75911.7,133145
506,0.279522,-0.943504,-0.177955,0.823164,47431.2,86474.8
507,-0.730566,-0.442441,-0.520115,0.419232,73079.8,103717
508,0.910563,-0.358341,-0.206075,0.713255,82031.8,140541
509,0.411069,0.388459,0.824695,0.773226,50908.2,90271.7
510,-0.880703,0.129347,-0.455666,0.341848,76918.5,103213
511,0.463447,-0.834326,0.298524,0.781696,60080.6,107045
512,0.205735,0.737234,0.643552,0.849523,43787.4,80985.7
513,-0.920551,0.184318,-0.344403,0.343097,80757,108465
514,-0.137389,0.941062,0.309075,0.832201,41745,76485.2
515,0.124614,0.976157,-0.177731,0.884263,40585,76472.9
516,0.624902,-0.518314,-0.583822,0.748084,67001,117123
517,0.718417,-0.40665,-0.56437,0.732822,71291.4,123535
518,-0.378206,-0.84316,0.382153,0.610226,54524.2,87796.2
519,-0.133541,0.929169,-0.34469,0.835715,41340.5,75889.4
520,0.446536,0.872128,-0.199994,0.793389,62796.7,112619
521,-0.239581,-0.855689,0.458691,0.719166,44617.4,76704.7
522,-0.890646,0.393806,-0.227305,0.38223,83712.7,115710
523,-0.716557,0.268647,0.64372,0.405521,69906.1,98254.4
524,0.360212,-0.932451,0.0279846,0.802178,52185.6,94047.8
525,0.0176029,0.824393,-0.565744,0.922645,30952.6,59510.8
526,0.000833856,0.644878,-0.764285,0.919734,25929.7,49778.1
527,-0.454778,0.836525,0.305619,0.5849,63499.4,100640
528,-0.902993,-0.0499291,0.426745,0.321303,75874.8,100254
529,-0.502838,-0.253842,-0.826268,0.462613,52976.2,77483.7
530,-0.227396,0.110447,-0.967519,0.631843,29381.7,47946.4
531,0.646222,0.110331,0.755132,0.721639,60318.7,103847
532,-0.951429,-0.300776,-0.0657061,0.340656,82956.7,111216
533,0.0766147,-0.880113,0.468541,0.901705,32495.6,61797
534,0.501301,-0.545342,0.671788,0.765045,58882.1,103930
535,-0.444676,0.273763,-0.852829,0.503685,50382.9,75760
536,0.602223,-0.444696,0.663003,0.746487,64121.6,111987
537,-0.872211,0.486805,-0.0476377,0.394193,83537.1,116467
538,0.914898,-0.403346,0.016567,0.713408,81915.1,140354
539,-0.768889,-0.222936,0.599257,0.376986,71247.9,98107.4
540,-0.117712,-0.743443,0.658359,0.83742,33904,62295.9
541,0.343201,-0.928778,-0.139942,0.80636,51707.9,93403.1
542,-0.701263,-0.115387,0.703503,0.373723,64091,88043.3
543,0.0595197,-0.214327,0.974947,0.888395,18534.5,35000.4
544,-0.518543,-0.832935,-0.193216,0.528773,63625,97268.2
545,-0.315547,0.598458,-0.736395,0.647798,49014.6,80766.2
546,0.701251,-0.0292086,-0.712316,0.711976,61569.6,105406
547,0.562742,0.492919,-0.66359,0.759078,64406.9,113297
548,0.596796,0.327865,-0.732352,0.742559,62688.9,109239
549,0.779244,0.587518,-0.218177,0.74072,80388.2,139933
550,-0.792867,-0.0293787,0.608686,0.338805,68271.5,91402.2
551,0.0949952,0.877801,0.469513,0.896358,37859.4,71794.9
552,0.688646,0.72112,0.0758452,0.754628,76131,133582
553,-0.174098,0.80601,-0.565719,0.792501,42697.5,76535.4
554,-0.382063,-0.862125,0.332818,0.608163,54885.5,88264.8
555,-0.269797,-0.885573,0.378115,0.69342,47057.9,79688.8
556,-0.457285,-0.889241,0.0118637,0.556699,58715.6,91402.5
557,-0.165944,-0.959579,0.227314,0.791847,39489.5,70759.2
558,-0.13387,-0.916824,0.376181,0.825422,37163.8,67839.6
559,-0.0868963,0.667103,0.73988,0.871604,33262.1,62253.5
560,-0.917735,-0.189423,-0.349114,0.338998,79870.8,106947
561,-0.989543,0.0347656,-0.139987,0.297215,79946.9,103708
562,-0.728466,0.0219573,-0.684729,0.350288,63676.4,85981.5
563,0.673827,0.271415,-0.687235,0.730846,66627.5,115322
564,0.218037,-0.571643,-0.791002,0.830954,38332.7,70185.5
565,0.547764,0.655952,-0.519309,0.770811,66914.2,118492
566,0.839673,0.4703,-0.271601,0.729669,82038.6,141900
567,0.303256,0.938039,-0.167685,0.825145,53310.3,97299
568,-0.332218,-0.49007,-0.805893,0.604064,45433.8,72878.7
569,0.241717,-0.691766,-0.680465,0.829236,42312,77398.6
570,-0.229088,-0.379745,-0.896277,0.676843,35284.4,59166.5
571,0.410471,0.879713,-0.24004,0.800458,60546.6,109012
572,0.746161,-0.365327,0.556579,0.728274,72422.2,125165
573,-0.623269,-0.545745,0.560088,0.465601,67713.8,99241.4
574,-0.708057,0.705132,-0.0379992,0.463617,77126.2,112883
575,0.555707,0.077475,0.82776,0.727792,52886.4,91376.7
576,0.896077,-0.361635,-0.257421,0.714962,81419.5,139631
577,-0.385921,-0.28705,-0.876737,0.530413,45069.6,68975.1
578,-0.361051,-0.89963,-0.245575,0.622217,53402.7,86630.7
579,-0.346152,0.933566,-0.0929132,0.652759,56035.7,92613.6
580,0.0445512,0.929831,0.365281,0.916214,34583,66268.4
581,-0.780281,-0.0141697,-0.625269,0.337265,66943.2,89520.9
582,-0.79078,-0.397131,0.465783,0.398148,76262,106626
583,-0.475311,0.858587,-0.192116,0.573601,64766.6,101917
584,-0.49703,-0.322356,0.805635,0.479459,54216,80210.3
585,-0.731254,-0.578632,0.361182,0.434388,75317.6,108035
586,-0.447945,0.465679,0.763209,0.542582,55764.2,86020.8
587,-0.728132,0.653646,-0.206328,0.457076,78582.3,114500
588,-0.821106,-0.550493,0.15081,0.402839,79840.5,112003
589,0.257639,-0.690701,-0.675688,0.824188,43488.2,79330.6
590,-0.34755,0.937467,-0.0191112,0.650235,55637.1,91814.3
591,0.233219,0.184417,-0.954777,0.796945,31858.5,57247.9
592,0.54486,-0.725784,0.419959,0.766877,64718.1,114349
593,-0.970385,0.012675,-0.241232,0.299128,78636.6,102159
594,0.527489,0.279506,-0.802266,0.746042,56413.4,98500.3
595,0.562217,0.662492,-0.494991,0.769191,68033.7,120365
596,-0.602661,-0.0847989,0.793479,0.39426,56342.8,78556.5
597,-0.118663,-0.277736,-0.9533,0.794163,24491.5,43941.8
598,0.811546,-0.170669,0.558807,0.711815,72580.5,124244
599,0.730113,0.629923,-0.264825,0.747741,78220,136708
600,0.418313,-0.0428621,-0.907291,0.741679,41466.9,72222
601,-0.790898,-0.608759,0.0623958,0.413163,78192.5,110499
602,-0.493013,0.290976,-0.819922,0.484241,54417.5,80768.6
603,0.0741592,0.802172,0.59247,0.904493,35019.3,66694
604,0.846475,0.317064,-0.427726,0.720425,79287.6,136408
605,-0.932341,0.339104,0.125494,0.361941,84498.8,115082
606,0.0892063,-0.264835,-0.960159,0.871398,21870.2,40927.8
607,0.534442,0.132338,-0.83478,0.732988,52808.5,91516.5
608,0.760867,-0.648906,0.00156346,0.736628,76020.5,132019
609,0.494067,0.840767,0.221381,0.784786,65782.1,117407
610,0.607309,-0.769917,-0.195966,0.758586,68760.9,120922
611,0.153633,-0.371366,-0.915688,0.843492,29245.9,53914.6
612,-0.347473,0.786511,-0.510552,0.64669,55260,90996
613,-0.394387,0.918441,-0.0304054,0.618957,58839.3,95258.4
614,-0.125663,-0.634862,-0.762338,0.822028,32538.7,59286.3
615,-0.747223,0.437308,0.500419,0.427386,76147.7,108692
616,-0.549975,0.325861,0.768988,0.469041,59624.2,87590.5
617,-0.608357,-0.653712,0.45007,0.482346,68349.4,101317
618,0.260154,0.431179,0.863947,0.81227,40740.9,73833.4
619,-0.308131,0.867504,-0.390501,0.680515,53587,90053.7
620,-0.684279,0.65697,-0.316468,0.473119,76172,112210
621,-0.49082,0.630595,-0.601204,0.546581,62599.7,96815.4
622,-0.754007,0.38826,-0.529838,0.417228,75379.8,106830
623,0.80829,0.338762,0.481567,0.725126,77485.9,133673
624,0.834102,-0.435115,0.339042,0.724227,79196.7,136553
625,0.314844,0.908156,0.275909,0.822201,54276.7,98903
626,-0.190807,-0.458566,0.867934,0.73066,34181,59155.7
627,-0.738818,-0.517901,0.431193,0.426435,74965.5,106933
628,-0.604266,-0.795918,-0.0371024,0.485749,68088.9,101163
629,0.978003,-0.140465,-0.154204,0.6965,81299,137924
630,0.292531,-0.928576,-0.228415,0.819641,48494.2,88242.1
631,0.955127,-0.261942,0.13827,0.704264,82498.6,140599
632,0.2318,-0.966715,-0.108311,0.837907,43705,80325.7
633,0.0242333,0.971902,-0.234135,0.92123,33093.1,63579.5
634,-0.657569,-0.662402,0.358925,0.465073,71649.6,104972
635,0.809744,-0.231144,-0.53934,0.715157,73733.9,126465
636,-0.243471,-0.958779,0.146511,0.715558,44860.5,76960.8
637,-0.945106,-0.291388,0.147881,0.343752,82939.5,111450
638,0.12974,-0.441621,-0.887772,0.860347,28936,53830.9
639,-0.454723,-0.0568481,-0.888817,0.443613,44699.1,64528.2
640,-0.853851,0.0495881,-0.51815,0.331955,72941.9,97155.3
641,0.334175,0.936162,0.10921,0.817446,55190.2,100305
642,0.0898054,0.571519,0.81566,0.890669,31234.3,59053.8
643,0.616118,-0.0922389,-0.782235,0.721592,57120.4,98338.1
644,0.485378,0.775498,-0.403747,0.784939,64654,115403
645,-0.581636,0.808052,0.0935488,0.519417,70776.4,107539
646,0.149902,0.110112,0.98255,0.829024,23499.9,42981.9
647,0.632949,0.600975,-0.488062,0.757482,71651.7,125927
648,0.789747,-0.605507,-0.0982851,0.733515,77988.7,135195
649,0.0217623,-0.91251,-0.408475,0.921631,28457.1,54684.1
650,0.0226354,0.995261,0.0945645,0.922901,32501.5,62497.1
651,-0.305292,-0.444711,-0.842039,0.617764,42467.8,68702.8
652,-0.879929,-0.196967,0.432352,0.348964,77865.4,105038
653,-0.0139659,0.334596,0.942258,0.908778,19285.9,36812.5
654,-0.441229,-0.30035,-0.84564,0.50119,49489.1,74292.6
655,-0.854128,0.467828,-0.22716,0.401296,83068.6,116404
656,0.865597,-0.0483509,0.498402,0.702543,73159.5,124557
657,-0.972401,0.0566575,-0.226333,0.30751,79990.7,104589
658,0.218682,-0.280326,-0.934663,0.80838,32164.7,58166
659,-0.0282566,0.982657,0.183268,0.918209,33338.8,63950.8
660,0.94231,0.305048,0.137833,0.710502,83976.4,143642
661,0.985928,0.143449,0.0858407,0.696798,82077.8,139269
662,-0.295463,-0.431547,-0.852331,0.623695,41447,67297.3
663,0.128226,-0.887178,-0.443254,0.877939,36422.8,68399.7
664,-0.974021,-0.174138,-0.144769,0.320723,82168.6,108522
665,-0.248347,-0.949096,-0.193753,0.711611,45374.6,77663.7
666,0.123821,0.83484,-0.536387,0.883622,39315.9,74056.3
667,0.435912,0.243476,-0.86643,0.755185,48720,85512.6
668,-0.677511,-0.706032,0.206149,0.459054,73011.1,106527
669,-0.441474,0.860251,-0.255086,0.592776,62693.1,99856
670,0.827127,0.548631,-0.121919,0.733792,82144.1,142421
671,-0.739729,0.0965279,-0.665946,0.364148,66643.2,90911.2
672,0.0514807,-0.730989,0.680445,0.911747,28553.9,54587.8
673,0.27359,0.956383,0.102369,0.83333,51005.8,93510.5
674,-0.846394,-0.518461,0.121716,0.392437,80757.8,112450
675,-0.947727,0.14333,-0.285079,0.329359,81156.3,107886
676,0.629328,-0.351316,0.693198,0.737661,64116,111412
677,-0.140991,0.663519,-0.734754,0.815964,37247.4,67640
678,-0.998956,0.0107288,0.0443966,0.286035,79159.9,101802
679,0.299583,0.843264,0.446269,0.825144,52603.9,96009.7
680,-0.381633,0.553262,0.740444,0.595812,52992.5,84566.1
681,0.168079,0.426435,-0.888765,0.844682,33484.7,61768.6
682,0.717807,-0.581746,0.382524,0.741431,74229.6,129266
683,-0.472364,0.133733,-0.871199,0.456539,48503.9,70647.8
684,-0.806631,0.591007,0.00755072,0.42176,81180.3,115419
685,-0.44296,-0.653926,0.613325,0.556455,56774,88366.2
686,-0.55656,0.818506,-0.142436,0.531792,69521.6,106493
687,-0.335927,0.55321,0.762306,0.626709,49590.1,80668.6
688,0.311351,0.749616,0.584069,0.818981,51897.4,94400.5
689,0.809701,-0.281284,-0.515038,0.718113,74804.4,128522
690,0.810196,-0.289372,-0.509752,0.718549,75004.7,128899
691,0.73267,0.637564,0.238132,0.747703,78459.2,137123
692,-0.292896,-0.854275,0.429448,0.673211,48516.1,81177.7
693,-0.0471954,0.990746,0.127262,0.90923,34586.1,66032.7
694,0.55335,0.485639,-0.676727,0.759715,63565.7,111857
695,0.196011,0.840039,0.50588,0.85617,44929.9,83397.5
696,-0.724587,0.407193,0.556028,0.428707,73944.6,105645
697,0.575768,-0.662115,-0.479681,0.760488,65950.3,116105
698,-0.944137,-0.296114,-0.144646,0.344358,82934.2,111493
699,-0.206856,-0.414863,0.886058,0.706834,34482.3,58855.5
700,0.404764,-0.906899,-0.117046,0.792617,55764.8,99965
701,0.231966,-0.569428,0.788634,0.826277,39463.7,72071.6
702,0.158331,-0.934598,0.318524,0.865171,38975.9,72696.7
703,-0.558773,0.69477,0.452844,0.524477,68676.2,104695
704,-0.689262,0.687522,0.228541,0.473303,76770.8,113107
705,-0.892039,0.428511,-0.143683,0.384733,84156.4,116534
706,0.869065,0.222336,0.441919,0.712611,78392.1,134255
707,-0.0280365,0.936178,-0.350406,0.918275,33313.7,63904.9
708,-0.183191,0.602401,-0.776888,0.76653,39081.7,69039
709,-0.788545,0.313306,-0.529184,0.395769,75833.8,105846
710,-0.771788,0.169242,-0.612944,0.371957,70897.4,97268.1
711,-0.0625231,-0.569096,-0.819891,0.886869,26389,49792.6
712,0.416625,-0.902575,0.108548,0.790216,56525.5,101193
713,-0.613344,0.548846,-0.567959,0.484791,69483.1,103168
714,0.394981,-0.872737,0.286914,0.795104,55612.1,99829.5
715,0.0949653,0.333859,0.937827,0.873828,25547.8,47872.1
716,0.396932,0.507361,0.764873,0.785617,52861.6,94390.5
717,-0.680733,0.208207,0.70232,0.402438,65781.5,92254.5
718,0.506466,0.447543,-0.73702,0.762957,59268.9,104489
719,0.793127,-0.341305,0.504441,0.72307,75028.2,129279
720,-0.696774,0.390348,0.601776,0.433532,71648.7,102711
721,-0.948338,0.0835708,-0.306056,0.318846,79585.9,104962
722,-0.569645,-0.489956,0.659884,0.477509,62939.5,92993.7
723,0.0732941,-0.392985,-0.916619,0.888608,23529.2,44437.4
724,0.407646,0.488224,0.771662,0.782143,53182,94777.9
725,-0.585312,0.581835,0.564692,0.500262,68330.9,102514
726,-0.458247,-0.865578,-0.201951,0.560776,59796.9,93329.7
727,0.284553,0.498518,-0.818847,0.810462,44158.1,79946.6
728,-0.186061,0.335952,0.923319,0.726087,32678.9,56406.7
729,-0.707203,-0.694705,-0.131333,0.446508,74388.4,107603
730,0.348338,-0.878223,-0.327698,0.805479,52410.5,94626
731,-0.923276,0.262564,0.280394,0.35552,82822.9,112268
732,0.367719,0.200295,0.90811,0.76358,42585.2,75102.4
733,-0.43861,0.0791942,-0.895181,0.459771,44416.9,64838.6
734,-0.566102,-0.153567,-0.809905,0.418229,55246.3,78351.9
735,-0.551604,0.634913,-0.540942,0.520169,66992.3,101840
736,-0.763111,0.460982,0.452943,0.426579,77697.4,110842
737,0.890687,-0.0219646,-0.454086,0.699198,73995,125732
738,0.330628,0.9437,0.0107749,0.818147,54290.2,98707.5
739,0.740356,-0.0382997,-0.671123,0.709906,64507.5,110302
740,0.236736,0.903634,0.356934,0.843945,48737.8,89869.8
741,-0.282824,0.684299,-0.67212,0.684406,48480,81660.1
742,0.0601487,-0.369177,0.927411,0.895056,22126.3,41930.5
743,0.747789,0.554854,-0.364622,0.742947,78190.5,136282
744,-0.745789,-0.252731,0.616382,0.387278,70342,97584
745,0.664204,0.59562,0.451741,0.753861,73692.9,129247
746,-0.897261,-0.0858169,0.43308,0.328195,76395.5,101468
747,-0.737831,0.628288,0.246699,0.452549,78961.4,114695
748,0.53238,0.56272,-0.63239,0.767611,63868.6,112895
749,0.779065,-0.451035,-0.435459,0.729878,76069.6,131591
750,-0.0589613,0.822306,-0.565982,0.900275,34147.3,64889.2
751,0.517931,-0.619984,-0.589379,0.766407,61286.4,108257
752,-0.63873,-0.766204,-0.0703962,0.472365,70319.3,103536
753,0.791003,0.231735,-0.566227,0.718827,73563.1,126442
754,-0.135839,0.905953,-0.400995,0.833202,41300.5,75712.2
755,-0.835112,0.536305,-0.122331,0.412092,82744.8,116843
756,-0.00957032,-0.503825,0.863753,0.917028,21066.6,40385.4
757,0.703136,-0.242691,0.668357,0.724003,66894.9,115327
758,-0.702537,-0.344924,-0.622471,0.412474,69257,97823.7
759,-0.602261,-0.614837,0.509173,0.480898,67388.3,99795.1
760,-0.249658,-0.95099,-0.182454,0.710305,45430.1,77699.4
761,0.595985,0.660885,-0.456106,0.76477,70293.8,124052
762,0.541615,-0.352702,0.763056,0.747054,57901.7,101157
763,0.0687279,-0.101553,-0.992453,0.882675,16376,30830.7
764,0.362514,-0.327472,0.872551,0.773036,44210.3,78386.5
765,0.496146,0.0455632,0.867043,0.732398,47612.9,82484.6
766,-0.149548,-0.491795,0.857772,0.782041,31701.3,56493
767,0.345688,0.40534,-0.846285,0.787388,46366.1,82874.1
768,0.0670318,-0.687005,0.723554,0.903759,29018.1,55243.4
769,-0.915857,-0.168507,0.364434,0.336757,79374.3,106104
770,0.698372,-0.0749431,0.711801,0.714856,62615.5,107377
771,-0.463312,-0.796703,-0.388079,0.557164,60014.6,93452.6
772,-0.82365,-0.222878,0.521465,0.365015,74875.8,102207
773,0.861671,-0.474212,-0.180682,0.722535,80954.7,139447
774,0.901345,0.0337538,0.431785,0.69977,75157.8,127751
775,-0.535211,0.844047,0.0336736,0.540003,67695.7,104252
776,-0.19966,-0.753982,-0.625817,0.751144,40233.4,70454.5
777,-0.526367,0.600145,0.602298,0.526768,64576.5,98593.4
778,-0.617149,0.783285,-0.0747738,0.503017,72647.7,109191
779,0.936695,0.0729247,-0.342469,0.698858,78274.3,132977
780,0.631033,-0.000542258,0.775756,0.71482,56007.4,96042.6
781,0.0264404,-0.988438,-0.149303,0.920887,28563.5,54867.2
782,0.447154,0.559476,0.697883,0.780375,57773.6,102859
783,-0.974443,-0.0483636,-0.219368,0.303714,79623.5,103806
784,0.113173,0.829762,0.546522,0.888081,38500,72691.2
785,-0.841144,0.451397,-0.297853,0.403543,82154.4,115307
786,-0.166316,-0.307606,-0.936866,0.736241,28857.2,50103
787,0.0837626,0.29813,0.950843,0.877729,23710.9,44522.7
788,0.269446,0.934925,-0.230897,0.834352,51111.3,93756.1
789,-0.641784,0.0691034,-0.763766,0.381783,58955.9,81464.3
790,-0.910521,-0.0392302,-0.411597,0.317483,76000,100129
791,-0.906782,0.303473,-0.292661,0.36583,82818.8,113116
792,0.718809,0.69398,-0.0412848,0.750141,77367.2,135404
793,0.176156,-0.973434,-0.146274,0.857849,39851.2,74037.6
794,-0.337231,-0.245994,0.908715,0.556509,40606.2,63203.9
795,0.207586,0.594154,-0.777103,0.841369,40666,74881.2
